block;originl_rep;replicate;matingpair;damID;sireID;tubeID;plant;isolate;treatment;inoculationdate;Death_date;Pupation_date;Days_to_pupation;Days_to_death;Day_10_Mortality;Pupal_weight;Pupal_sex;Notes
2;3863;3240;43;198;209;43_83;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3864;3241;43;198;209;43_84;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3865;3242;43;198;209;43_85;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3866;3243;43;198;209;43_86;Maz;MT ;Maz_MT ;2019-06-29;2019-07-02;NA;NA;3;1;NA;NA;
2;3867;3244;43;198;209;43_87;Maz;MT ;Maz_MT ;2019-06-29;2019-07-04;NA;NA;5;1;NA;NA;
2;3868;3245;43;198;209;43_88;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3869;3246;43;198;209;43_89;Maz;MT ;Maz_MT ;2019-06-29;2019-07-05;NA;NA;6;1;NA;NA;
2;3870;3247;43;198;209;43_90;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3871;3248;44;207;282;44_1;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3872;3249;44;207;282;44_2;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3873;3250;44;207;282;44_3;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3874;3251;44;207;282;44_4;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3875;3252;44;207;282;44_5;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3876;3253;44;207;282;44_6;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3877;3254;44;207;282;44_7;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3878;3255;44;207;282;44_8;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3879;3256;44;207;282;44_9;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3880;3257;44;207;282;44_10;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3881;3258;44;207;282;44_11;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3882;3259;44;207;282;44_12;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3883;3260;44;207;282;44_13;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3884;3261;44;207;282;44_14;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3885;3262;44;207;282;44_15;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3886;3263;44;207;282;44_16;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3887;3264;44;207;282;44_17;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3888;3265;44;207;282;44_18;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3889;3266;44;207;282;44_19;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3890;3267;44;207;282;44_20;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3891;3268;44;207;282;44_21;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3892;3269;44;207;282;44_22;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3893;3270;44;207;282;44_23;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3894;3271;44;207;282;44_24;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3895;3272;44;207;282;44_25;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3896;3273;44;207;282;44_26;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3897;3274;44;207;282;44_27;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3898;3275;44;207;282;44_28;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3899;3276;44;207;282;44_29;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3900;3277;44;207;282;44_30;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3901;3278;44;207;282;44_31;Tom;CON;Tom_CON;2019-06-30;2019-07-07;NA;NA;7;1;NA;NA;
2;3902;3279;44;207;282;44_32;Tom;CON;Tom_CON;2019-06-30;2019-07-10;NA;NA;10;0;NA;NA;
2;3903;3280;44;207;282;44_33;Tom;CON;Tom_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3904;3281;44;207;282;44_34;Tom;CON;Tom_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3905;3282;44;207;282;44_35;Tom;CON;Tom_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3906;3283;44;207;282;44_36;Tom;CON;Tom_CON;2019-06-30;2019-07-01;NA;NA;1;1;NA;NA;
2;3907;3284;44;207;282;44_37;Tom;CON;Tom_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3908;3285;44;207;282;44_38;Tom;CON;Tom_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3909;3286;44;207;282;44_39;Tom;CON;Tom_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3910;3287;44;207;282;44_40;Tom;CON;Tom_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3911;3288;44;207;282;44_41;Tom;BB;Tom_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3912;3289;44;207;282;44_42;Tom;BB;Tom_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3913;3290;44;207;282;44_43;Tom;BB;Tom_BB;2019-06-30;2019-07-04;NA;NA;4;1;NA;NA;
2;3914;3291;44;207;282;44_44;Tom;BB;Tom_BB;2019-06-30;2019-07-08;NA;NA;8;1;NA;NA;
2;3915;3292;44;207;282;44_45;Tom;BB;Tom_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3916;3293;44;207;282;44_46;Tom;BB;Tom_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3917;3294;44;207;282;44_47;Tom;BB;Tom_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3918;3295;44;207;282;44_48;Tom;BB;Tom_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3919;3296;44;207;282;44_49;Tom;BB;Tom_BB;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;Oil death
2;3920;3297;44;207;282;44_50;Tom;BB;Tom_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3921;3298;44;207;282;44_51;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3922;3299;44;207;282;44_52;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3923;3300;44;207;282;44_53;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3924;3301;44;207;282;44_54;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3925;3302;44;207;282;44_55;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3926;3303;44;207;282;44_56;Tom;MT ;Tom_MT ;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;
2;3927;3304;44;207;282;44_57;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3928;3305;44;207;282;44_58;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3929;3306;44;207;282;44_59;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3930;3307;44;207;282;44_60;Tom;MT ;Tom_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3931;3308;44;207;282;44_61;Maz;CON;Maz_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3932;3309;44;207;282;44_62;Maz;CON;Maz_CON;2019-06-29;2019-07-07;NA;NA;8;1;NA;NA;
2;3933;3310;44;207;282;44_63;Maz;CON;Maz_CON;2019-06-29;2019-07-07;NA;NA;8;1;NA;NA;
2;3934;3311;44;207;282;44_64;Maz;CON;Maz_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3935;3312;44;207;282;44_65;Maz;CON;Maz_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3936;3313;44;207;282;44_66;Maz;CON;Maz_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3937;3314;44;207;282;44_67;Maz;CON;Maz_CON;2019-06-29;2019-07-07;NA;NA;8;1;NA;NA;
2;3938;3315;44;207;282;44_68;Maz;CON;Maz_CON;2019-06-29;2019-07-01;NA;NA;2;1;NA;NA;
2;3939;3316;44;207;282;44_69;Maz;CON;Maz_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3940;3317;44;207;282;44_70;Maz;CON;Maz_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3941;3318;44;207;282;44_71;Maz;BB;Maz_BB;2019-06-29;2019-07-10;NA;NA;11;0;NA;NA;
2;3942;3319;44;207;282;44_72;Maz;BB;Maz_BB;2019-06-29;2019-07-04;NA;NA;5;1;NA;NA;
2;3943;3320;44;207;282;44_73;Maz;BB;Maz_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3944;3321;44;207;282;44_74;Maz;BB;Maz_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3945;3322;44;207;282;44_75;Maz;BB;Maz_BB;2019-06-29;2019-07-08;NA;NA;9;1;NA;NA;
2;3946;3323;44;207;282;44_76;Maz;BB;Maz_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3947;3324;44;207;282;44_77;Maz;BB;Maz_BB;2019-06-29;2019-07-05;NA;NA;6;1;NA;NA;
2;3948;3325;44;207;282;44_78;Maz;BB;Maz_BB;2019-06-29;2019-07-04;NA;NA;5;1;NA;NA;
2;3949;3326;44;207;282;44_79;Maz;BB;Maz_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3950;3327;44;207;282;44_80;Maz;BB;Maz_BB;2019-06-29;2019-07-03;NA;NA;4;1;NA;NA;(1/7/19 ?)
2;3951;3328;44;207;282;44_81;Maz;MT ;Maz_MT ;2019-06-29;2019-07-10;NA;NA;11;0;NA;NA;
2;3952;3329;44;207;282;44_82;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3953;3330;44;207;282;44_83;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3954;3331;44;207;282;44_84;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3955;3332;44;207;282;44_85;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3956;3333;44;207;282;44_86;Maz;MT ;Maz_MT ;2019-06-29;2019-07-08;NA;NA;9;1;NA;NA;
2;3957;3334;44;207;282;44_87;Maz;MT ;Maz_MT ;2019-06-29;2019-07-08;NA;NA;9;1;NA;NA;
2;3958;3335;44;207;282;44_88;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3959;3336;44;207;282;44_89;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3960;3337;44;207;282;44_90;Maz;MT ;Maz_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;3961;3338;45;224;250;45_1;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3962;3339;45;224;250;45_2;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3963;3340;45;224;250;45_3;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3964;3341;45;224;250;45_4;Soya;CON;Soya_CON;2019-06-28;2019-06-29;NA;NA;1;1;NA;NA;
2;3965;3342;45;224;250;45_5;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3966;3343;45;224;250;45_6;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3967;3344;45;224;250;45_7;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3968;3345;45;224;250;45_8;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3969;3346;45;224;250;45_9;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3970;3347;45;224;250;45_10;Soya;CON;Soya_CON;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3971;3348;45;224;250;45_11;Soya;BB;Soya_BB;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3972;3349;45;224;250;45_12;Soya;BB;Soya_BB;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3973;3350;45;224;250;45_13;Soya;BB;Soya_BB;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3974;3351;45;224;250;45_14;Soya;BB;Soya_BB;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3975;3352;45;224;250;45_15;Soya;BB;Soya_BB;2019-06-28;2019-07-01;NA;NA;3;1;NA;NA;
2;3976;3353;45;224;250;45_16;Soya;BB;Soya_BB;2019-06-28;2019-07-01;NA;NA;3;1;NA;NA;squashed
2;3977;3354;45;224;250;45_17;Soya;BB;Soya_BB;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3978;3355;45;224;250;45_18;Soya;BB;Soya_BB;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3979;3356;45;224;250;45_19;Soya;BB;Soya_BB;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3980;3357;45;224;250;45_20;Soya;BB;Soya_BB;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3981;3358;45;224;250;45_21;Soya;MT ;Soya_MT ;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3982;3359;45;224;250;45_22;Soya;MT ;Soya_MT ;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3983;3360;45;224;250;45_23;Soya;MT ;Soya_MT ;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3984;3361;45;224;250;45_24;Soya;MT ;Soya_MT ;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3985;3362;45;224;250;45_25;Soya;MT ;Soya_MT ;2019-06-28;2019-07-02;NA;NA;4;1;NA;NA;
2;3986;3363;45;224;250;45_26;Soya;MT ;Soya_MT ;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3987;3364;45;224;250;45_27;Soya;MT ;Soya_MT ;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3988;3365;45;224;250;45_28;Soya;MT ;Soya_MT ;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3989;3366;45;224;250;45_29;Soya;MT ;Soya_MT ;2019-06-28;NA;NA;NA;NA;0;NA;NA;
2;3990;3367;45;224;250;45_30;Soya;MT ;Soya_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;3991;3368;45;224;250;45_31;Tom;CON;Tom_CON;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;
2;3992;3369;45;224;250;45_32;Tom;CON;Tom_CON;2019-06-30;2019-07-04;NA;NA;4;1;NA;NA;
2;3993;3370;45;224;250;45_33;Tom;CON;Tom_CON;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;
2;3994;3371;45;224;250;45_34;Tom;CON;Tom_CON;2019-06-30;2019-07-10;NA;NA;10;0;NA;NA;
2;3995;3372;45;224;250;45_35;Tom;CON;Tom_CON;2019-06-30;2019-07-10;NA;NA;10;0;NA;NA;
2;3996;3373;45;224;250;45_36;Tom;CON;Tom_CON;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;
2;3997;3374;45;224;250;45_37;Tom;CON;Tom_CON;2019-06-30;2019-07-07;NA;NA;7;1;NA;NA;
2;3998;3375;45;224;250;45_38;Tom;CON;Tom_CON;2019-06-30;2019-07-07;NA;NA;7;1;NA;NA;
2;3999;3376;45;224;250;45_39;Tom;CON;Tom_CON;2019-06-30;2019-07-07;NA;NA;7;1;NA;NA;
2;4000;3377;45;224;250;45_40;Tom;CON;Tom_CON;2019-06-30;2019-07-10;NA;NA;10;0;NA;NA;
2;4001;3378;45;224;250;45_41;Tom;BB;Tom_BB;2019-06-30;2019-07-01;NA;NA;1;1;NA;NA;
2;4002;3379;45;224;250;45_42;Tom;BB;Tom_BB;2019-06-30;2019-07-01;NA;NA;1;1;NA;NA;
2;4003;3380;45;224;250;45_43;Tom;BB;Tom_BB;2019-06-30;2019-07-07;NA;NA;7;1;NA;NA;
2;4004;3381;45;224;250;45_44;Tom;BB;Tom_BB;2019-06-30;2019-07-04;NA;NA;4;1;NA;NA;
2;4005;3382;45;224;250;45_45;Tom;BB;Tom_BB;2019-06-30;2019-07-04;NA;NA;4;1;NA;NA;
2;4006;3383;45;224;250;45_46;Tom;BB;Tom_BB;2019-06-30;2019-07-04;NA;NA;4;1;NA;NA;
2;4007;3384;45;224;250;45_47;Tom;BB;Tom_BB;2019-06-30;2019-07-03;NA;NA;3;1;NA;NA;
2;4008;3385;45;224;250;45_48;Tom;BB;Tom_BB;2019-06-30;2019-07-03;NA;NA;3;1;NA;NA;
2;4009;3386;45;224;250;45_49;Tom;BB;Tom_BB;2019-06-30;2019-07-04;NA;NA;4;1;NA;NA;
2;4010;3387;45;224;250;45_50;Tom;BB;Tom_BB;2019-06-30;2019-07-09;NA;NA;9;1;NA;NA;
2;4011;3388;45;224;250;45_51;Tom;MT ;Tom_MT ;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;
2;4012;3389;45;224;250;45_52;Tom;MT ;Tom_MT ;2019-06-30;2019-07-01;NA;NA;1;1;NA;NA;
2;4013;3390;45;224;250;45_53;Tom;MT ;Tom_MT ;2019-06-30;2019-07-07;NA;NA;7;1;NA;NA;
2;4014;3391;45;224;250;45_54;Tom;MT ;Tom_MT ;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;
2;4015;3392;45;224;250;45_55;Tom;MT ;Tom_MT ;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;
2;4016;3393;45;224;250;45_56;Tom;MT ;Tom_MT ;2019-06-30;2019-07-02;NA;NA;2;1;NA;NA;
2;4017;3394;45;224;250;45_57;Tom;MT ;Tom_MT ;2019-06-30;2019-07-07;NA;NA;7;1;NA;NA;
2;4018;3395;45;224;250;45_58;Tom;MT ;Tom_MT ;2019-06-30;2019-07-04;NA;NA;4;1;NA;NA;
2;4019;3396;45;224;250;45_59;Tom;MT ;Tom_MT ;2019-06-30;2019-07-05;NA;NA;5;1;NA;NA;
2;4020;3397;45;224;250;45_60;Tom;MT ;Tom_MT ;2019-06-30;2019-07-07;NA;NA;7;1;NA;NA;
2;4021;3398;45;224;250;45_61;Maz;CON;Maz_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4022;3399;45;224;250;45_62;Maz;CON;Maz_CON;2019-06-30;2019-07-08;NA;NA;8;1;NA;NA;
2;4023;3400;45;224;250;45_63;Maz;CON;Maz_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4024;3401;45;224;250;45_64;Maz;CON;Maz_CON;2019-06-30;2019-07-08;NA;NA;8;1;NA;NA;
2;4025;3402;45;224;250;45_65;Maz;CON;Maz_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4026;3403;45;224;250;45_66;Maz;CON;Maz_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4027;3404;45;224;250;45_67;Maz;CON;Maz_CON;2019-06-30;2019-07-05;NA;NA;5;1;NA;NA;
2;4028;3405;45;224;250;45_68;Maz;CON;Maz_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4029;3406;45;224;250;45_69;Maz;CON;Maz_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4030;3407;45;224;250;45_70;Maz;CON;Maz_CON;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4031;3408;45;224;250;45_71;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4032;3409;45;224;250;45_72;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4033;3410;45;224;250;45_73;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4034;3411;45;224;250;45_74;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4035;3412;45;224;250;45_75;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4036;3413;45;224;250;45_76;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4037;3414;45;224;250;45_77;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4038;3415;45;224;250;45_78;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4039;3416;45;224;250;45_79;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4040;3417;45;224;250;45_80;Maz;BB;Maz_BB;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4041;3418;45;224;250;45_81;Maz;MT ;Maz_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4042;3419;45;224;250;45_82;Maz;MT ;Maz_MT ;2019-06-30;2019-07-09;NA;NA;9;1;NA;NA;
2;4043;3420;45;224;250;45_83;Maz;MT ;Maz_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4044;3421;45;224;250;45_84;Maz;MT ;Maz_MT ;2019-06-30;2019-07-01;NA;NA;1;1;NA;NA;
2;4045;3422;45;224;250;45_85;Maz;MT ;Maz_MT ;2019-06-30;2019-07-01;NA;NA;1;1;NA;NA;Oil death
2;4046;3423;45;224;250;45_86;Maz;MT ;Maz_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4047;3424;45;224;250;45_87;Maz;MT ;Maz_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4048;3425;45;224;250;45_88;Maz;MT ;Maz_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4049;3426;45;224;250;45_89;Maz;MT ;Maz_MT ;2019-06-30;2019-07-01;NA;NA;1;1;NA;NA;Oil death
2;4050;3427;45;224;250;45_90;Maz;MT ;Maz_MT ;2019-06-30;NA;NA;NA;NA;0;NA;NA;
2;4051;3428;46;225;257;46_1;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4052;3429;46;225;257;46_2;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4053;3430;46;225;257;46_3;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4054;3431;46;225;257;46_4;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4055;3432;46;225;257;46_5;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4056;3433;46;225;257;46_6;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4057;3434;46;225;257;46_7;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4058;3435;46;225;257;46_8;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4059;3436;46;225;257;46_9;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4060;3437;46;225;257;46_10;Soya;CON;Soya_CON;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4061;3438;46;225;257;46_11;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4062;3439;46;225;257;46_12;Soya;BB;Soya_BB;2019-06-29;2019-07-10;NA;NA;11;0;NA;NA;
2;4063;3440;46;225;257;46_13;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4064;3441;46;225;257;46_14;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4065;3442;46;225;257;46_15;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4066;3443;46;225;257;46_16;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4067;3444;46;225;257;46_17;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4068;3445;46;225;257;46_18;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4069;3446;46;225;257;46_19;Soya;BB;Soya_BB;2019-06-29;2019-07-08;NA;NA;9;1;NA;NA;
2;4070;3447;46;225;257;46_20;Soya;BB;Soya_BB;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4071;3448;46;225;257;46_21;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4072;3449;46;225;257;46_22;Soya;MT ;Soya_MT ;2019-06-29;2019-07-02;NA;NA;3;1;NA;NA;squashed
2;4073;3450;46;225;257;46_23;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4074;3451;46;225;257;46_24;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4075;3452;46;225;257;46_25;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4076;3453;46;225;257;46_26;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4077;3454;46;225;257;46_27;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4078;3455;46;225;257;46_28;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4079;3456;46;225;257;46_29;Soya;MT ;Soya_MT ;2019-06-29;NA;NA;NA;NA;0;NA;NA;
2;4081;3457;46;225;257;46_31;Tom;CON;Tom_CON;2019-07-04;NA;NA;NA;NA;0;NA;NA;
2;4082;3458;46;225;257;46_32;Tom;CON;Tom_CON;2019-07-04;NA;NA;NA;NA;0;NA;NA;
2;4091;3459;46;225;257;46_41;Tom;BB;Tom_BB;2019-07-04;2019-07-14;NA;NA;10;0;NA;NA;
2;4092;3460;46;225;257;46_42;Tom;BB;Tom_BB;2019-07-04;2019-07-14;NA;NA;10;0;NA;NA;
2;4093;3461;46;225;257;46_43;Tom;BB;Tom_BB;2019-07-04;2019-07-13;NA;NA;9;1;NA;NA;
2;4094;3462;46;225;257;46_44;Tom;BB;Tom_BB;2019-07-04;NA;NA;NA;NA;0;NA;NA;
2;4101;3463;46;225;257;46_51;Tom;MT ;Tom_MT ;2019-07-04;2019-07-14;NA;NA;10;0;NA;NA;
